user_id,data_source,age,gender_encoded,screen_time_hours,social_media_hours,gaming_hours,study_work_hours,sleep_hours,notifications_per_day,stress_level_norm,anxiety_score_norm,depression_score_norm,happiness_score_norm,focus_score_norm,productivity_score_norm,digital_dependence_norm,sleep_quality_norm,physical_activity_days,phone_unlocks,app_opens_per_day,weekend_screen_time,battery_drain_percent,addiction_severity,high_risk_flag,device_type_encoded,region,income_level,education_level,daily_role
3,lifestyle,31,1,8.87,9.916666667,2.03,2.333333333,6.48674349,231,0.0477,0.1471,0.2963,0.76,0.15,0.521,0.4187,0.4723,1,181,180,11.09,37,0,0,0,North America,Lower-Mid,Bachelor,Full-time Employee
4,lifestyle,41,0,4.05,0.3,2.03,2.016666667,7.600503916,268,0.4439,0.2608,0.3333,0.78,0.28,0.7581,0.3718,0.5244,4,94,146,5.06,10.6,1,1,3,Middle East,Low,Master,Caregiver/Home
5,lifestyle,26,0,13.07,2.45,2.03,1,5.197962144,91,0.9388,0.2584,0.5556,0.42,0.7,0.521,0.512,0.4465,1,199,167,14.88,36.3,1,1,0,Europe,Lower-Mid,Bachelor,Full-time Employee
6,lifestyle,37,0,4.59,0.15,2.03,1.416666667,10.94522616,198,0.0352,0.2925,0.1481,1,0.64,0.4839,0.1866,0.4493,0,73,110,5.74,11.7,0,0,0,Middle East,Upper-Mid,Bachelor,Caregiver/Home
7,lifestyle,18,0,4.95,1.016666667,2.03,3.133333333,8.422325191,553,0.9916,0.2761,0.037,0.77,0.15,0.7742,0.3254,0.5163,4,119,180,6.19,13.9,0,0,1,Europe,Lower-Mid,High School,Unemployed_Looking
8,lifestyle,33,0,6.55,0.8,2.03,2.583333333,6.295213014,184,0,0.1708,0.2963,0.86,0.7,0.6452,0.2404,0.4881,3,82,113,8.19,17.6,0,0,3,Europe,Upper-Mid,Master,Full-time Employee
9,lifestyle,43,0,8.05,0.266666667,2.03,1.933333333,9.698407146,309,0.2073,0.28,0.6667,0.83,0.53,0.4355,0.4103,0.5165,4,155,180,10.06,20.5,0,0,0,South America,Lower-Mid,PhD,Full-time Employee
10,lifestyle,41,0,2.33,4.15,2.03,2.583333333,9.722719699,110,0.1085,0.2054,0,0.92,0.73,0.5968,0.0622,0.5469,5,38,60,3.58,12,0,0,1,Asia,Low,High School,Full-time Employee
11,lifestyle,47,0,7.89,0.516666667,2.03,0.616666667,6.864379264,212,0.8766,0.2499,0.4444,0.41,0.59,0.4355,0.3541,0.5187,4,129,154,9.86,20.5,0,0,1,South America,Lower-Mid,High School,Caregiver/Home
12,lifestyle,13,0,4.59,0.65,2.03,1.3,7.316848708,474,0.8628,0.1838,0.0741,0.21,0.27,0.4355,0.3134,0.5957,7,139,180,5.74,12.4,0,0,3,Asia,Low,High School,Student
13,lifestyle,26,1,8.55,1.366666667,2.03,0,5.917848476,424,0.6479,0.1471,0.3333,0.88,0.27,0.5484,0.3923,0.5266,4,110,180,10.69,23.4,0,0,2,Africa,Lower-Mid,Master,Full-time Employee
14,lifestyle,21,0,3.99,2.966666667,2.03,1.7,6.049105729,211,0.2052,0.2292,0,0.99,0.51,0.2097,0.1615,0.5195,4,72,114,4.99,14.4,0,0,2,Europe,Low,Bachelor,Student
15,lifestyle,24,0,8.91,2.683333333,2.03,3.35,5.77903757,185,0.0248,0.265,0.3333,0.87,0.55,0.2419,0.3158,0.4402,1,92,120,11.14,26.3,0,0,0,Africa,Lower-Mid,Master,Full-time Employee
16,lifestyle,24,0,9.74,4,2.03,1.466666667,5.20314162,1195,0.6229,0.3018,0.6296,0.6419,0,0.4194,0.7333,0.5706,7,180,180,12.18,30.4,0,0,0,Africa,Low,Bachelor,Full-time Employee
17,lifestyle,24,0,5,0.316666667,2.03,1.7,9.61703725,155,0,0.2055,0.2222,0.96,0.56,0.3548,0.2165,0.4939,3,114,126,6.25,13,0,0,3,Africa,Upper-Mid,Bachelor,Student
18,lifestyle,25,1,5.29,2.083333333,2.03,1.6,6.267765346,226,0.1311,0.1838,0.1111,0.88,0.43,0.5645,0.2476,0.4817,2,119,151,6.61,16.3,1,1,2,North America,Lower-Mid,Master,Full-time Employee
19,lifestyle,19,1,6.89,0.683333333,2.03,1.983333333,8.227617484,263,0.6434,0.1471,0.3704,0.57,0.42,0.371,0.3672,0.5409,5,184,180,8.61,18.2,1,1,1,Africa,Lower-Mid,Bachelor,Full-time Employee
20,lifestyle,15,1,12.66,2.933333333,2.03,2.133333333,5.198885847,703,0.9675,0.1471,0.6667,0.27,0,0.2903,0.683,0.555,6,203,180,14.88,36,1,1,3,Europe,Low,High School,Student
21,lifestyle,21,0,6.89,1.533333333,2.03,1.85,6.050582729,499,0.8665,0.2752,0.1111,0.94,0.3,0.7581,0.4533,0.5345,5,204,180,8.61,19.5,1,1,2,Africa,Lower-Mid,Bachelor,Part-time/Shift
22,lifestyle,27,1,7.3,1.2,2.03,1.066666667,8.252850132,525,0,0.1471,0.3704,0.83,0.35,0.4839,0.4222,0.482,2,141,180,9.12,20,0,0,1,Europe,Upper-Mid,High School,Student
23,lifestyle,25,0,4.63,2.883333333,2.03,2.8,6.847907287,51,0.0081,0.1704,0.1111,0.85,0.62,0.5323,0.1687,0.4623,2,112,94,5.79,15.9,0,0,0,Asia,Upper-Mid,Bachelor,Full-time Employee
24,lifestyle,22,0,6.24,7.483333333,2.03,1.333333333,7.98450676,357,0.2237,0.2913,0.2222,0.76,0.19,0.2903,0.3266,0.5342,4,128,180,7.8,26.8,0,0,3,Africa,Low,Bachelor,Part-time/Shift
25,lifestyle,32,0,3.29,6.95,2.03,4.883333333,8.030437941,121,0,0.2679,0,0.92,0.39,0.4355,0.1435,0.5074,5,93,101,4.11,18.6,0,0,3,North America,Upper-Mid,Bachelor,Full-time Employee
26,lifestyle,23,0,5.1,4.033333333,2.03,1.316666667,6.072299316,1203,1,0.2534,0.0741,0.04,0,0.5323,0.5156,0.5112,3,98,180,6.38,18.8,0,0,0,Middle East,High,Master,Part-time/Shift
27,lifestyle,46,0,6.28,0.833333333,2.03,0.266666667,7.018892076,558,0,0.2682,0.2222,0.83,0.18,0.3226,0.4306,0.5124,4,145,180,7.85,17,1,1,2,Europe,Upper-Mid,Bachelor,Unemployed_Looking
28,lifestyle,44,0,6.5,0.333333333,2.03,5.016666667,6.371517256,304,0.6994,0.2139,0.2963,0.89,0.416,0.5806,0.3146,0.4456,0,107,166,8.12,16.8,0,0,1,North America,Lower-Mid,Bachelor,Caregiver/Home
29,lifestyle,50,1,7.88,0.2,2.03,2.45,7.742759712,594,0.3677,0.1471,0.4444,0.3,0.13,0.4194,0.5287,0.4576,1,183,180,9.85,20,1,1,1,Asia,Low,Bachelor,Caregiver/Home
30,lifestyle,35,0,3.01,1.983333333,2.03,0,9.426052106,356,0.327,0.2588,0,0.82,0.38,0.4677,0.1615,0.5373,5,47,140,3.76,10.5,0,0,2,Africa,Low,Master,Caregiver/Home
31,lifestyle,24,1,6.95,1.566666667,2.03,2.216666667,8.177302003,103,0,0.1471,0.4815,0.8,0.67,0.4194,0.2739,0.5399,5,133,124,8.69,19.7,1,1,3,South America,Lower-Mid,Bachelor,Part-time/Shift
32,lifestyle,18,1,3.39,1.866666667,2.03,2.283333333,8.340042561,309,0.6516,0.1471,0.1481,0.65,0.62,0.521,0.1794,0.5431,5,93,158,4.24,11.3,0,0,2,Europe,Low,High School,Full-time Employee
33,lifestyle,26,0,4.19,1.433333333,2.03,0,8.66072307,141,0,0.2374,0.2963,0.97,0.78,0.5161,0.1818,0.5089,4,108,118,5.24,12.6,0,0,2,Asia,Upper-Mid,High School,Full-time Employee
34,lifestyle,45,1,0.98,0.05,2.03,1.966666667,9.232807756,85,0,0.1471,0.037,0.2,0.86,0.3387,0.0072,0.466,1,19,39,3.58,5,0,0,2,North America,Low,Master,Part-time/Shift
35,lifestyle,18,0,6.46,2.2,2.03,0,6.765647643,123,0.4558,0.1828,0.4815,0.86,0.66,0.6452,0.262,0.4595,2,141,136,8.07,19.4,0,0,1,Middle East,Low,Bachelor,Student
36,lifestyle,22,0,3.75,1.3,2.03,1.233333333,6.684185868,456,0.2064,0.2016,0.1481,0.99,0.27,0.3226,0.2703,0.5129,4,113,180,4.69,11.3,1,1,1,Asia,Low,Bachelor,Full-time Employee
37,lifestyle,32,1,5.96,1.916666667,2.03,0.783333333,8.529181993,772,0.4476,0.1471,0.1481,0.9,0.09,0.5484,0.4234,0.5234,4,101,180,7.45,17.8,0,0,0,Asia,Low,PhD,Unemployed_Looking
38,lifestyle,20,1,2.19,1.183333333,2.03,1.716666667,6.245334614,480,0.1,0.1838,0,0.87,0.42,0.1935,0.1806,0.5254,4,61,180,3.58,7.2,0,0,1,North America,Lower-Mid,High School,Full-time Employee
39,lifestyle,41,1,4.54,0.566666667,2.03,3.116666667,7.548714449,172,0.5435,0.1471,0.0741,0.82,0.61,0.3065,0.1711,0.5387,5,58,92,5.68,12.2,0,0,0,Asia,High,Master,Full-time Employee
40,lifestyle,13,1,6.3,2.466666667,2.03,3.883333333,8.010635135,361,0.406,0.1471,0,0.96,0.33,0.5484,0.3385,0.568,7,152,180,7.88,19.4,0,0,1,Africa,Low,High School,Student
41,lifestyle,35,0,9.89,1.016666667,2.03,0.216666667,7.075744742,231,0.1194,0.1933,0.5185,0.73,0.62,0.629,0.4414,0.4842,2,171,180,12.36,26.2,0,0,0,Europe,High,High School,Unemployed_Looking
42,lifestyle,20,0,6.4,2.883333333,2.03,0,6.148762414,207,0.4434,0.2658,0.1111,0.79,0.5,0.5484,0.2871,0.4846,3,137,158,8,20.3,0,0,2,South America,Low,Bachelor,Part-time/Shift
43,lifestyle,40,1,4.86,3.316666667,2.03,2.766666667,7.27688456,114,1,0.1471,0.1111,0.02,0.73,0.5,0.1818,0.4949,2,83,92,6.08,17.1,0,0,3,Africa,Lower-Mid,Master,Part-time/Shift
44,lifestyle,22,0,8.32,2,2.03,0,5.951503393,223,0.2431,0.1282,0.3704,0.91,0.63,0.4677,0.3888,0.452,1,176,180,10.4,23.8,0,0,2,North America,Upper-Mid,Bachelor,Part-time/Shift
45,lifestyle,49,1,3.9,1.65,2.03,0,8.502375171,150,1,0.1471,0.1111,0.03,0.75,0.2742,0.1746,0.4139,0,77,99,4.88,12.2,0,0,3,Europe,Low,Bachelor,Caregiver/Home
46,lifestyle,23,0,3.7,1.35,2.03,1.733333333,7.519196324,158,0.4061,0.278,0.1111,0.94,0.93,0.4032,0.1519,0.538,6,88,109,4.62,11.3,0,0,2,Europe,Upper-Mid,Bachelor,Full-time Employee
47,lifestyle,27,1,11.03,1.133333333,2.03,0,6.262353452,159,0.2236,0.1471,0.5926,0.87,0.65,0.521,0.4844,0.4936,3,208,180,13.79,29.3,0,0,3,North America,Upper-Mid,Bachelor,Student
48,lifestyle,42,0,4.71,7.216666667,2.03,0,9.186657968,268,0.9919,0.1471,0,0.84,0,0.6935,0.3718,0.5147,4,108,156,5.89,22.6,0,0,1,Middle East,High,Master,Caregiver/Home
49,lifestyle,21,0,5.66,4.266666667,2.03,0.15,8.403072007,157,0,0.2395,0.1111,0.85,0.79,0.5645,0.2356,0.5176,3,122,132,7.08,20.6,0,0,3,Europe,Upper-Mid,Bachelor,Student
50,lifestyle,38,1,5.53,1.683333333,2.03,1.533333333,6.296379803,268,0,0.1838,0.5185,0.94,0.6,0.2258,0.3718,0.48,3,75,133,6.91,16.4,0,0,3,Asia,High,Bachelor,Part-time/Shift
51,lifestyle,37,0,11.55,8.266666667,2.03,0.433333333,5.659952795,230,0.626,0.2257,0.5926,0.67,0.01,0.5645,0.5443,0.5734,7,222,180,14.44,39,0,0,0,South America,Lower-Mid,Bachelor,Unemployed_Looking
52,lifestyle,23,0,14.96,4.366666667,2.03,3.85,4.090026956,434,1,0.1925,0.5926,0.2,0.24,0.521,0.61,0.4199,0,143,180,14.88,39,1,1,2,North America,Lower-Mid,Master,Unemployed_Looking
53,lifestyle,21,0,7.94,1.033333333,2.03,2.416666667,7.830058076,802,0.0844,0.1977,0.4815,0.99,0,0.4032,0.5203,0.5268,5,141,180,9.93,21.4,0,0,0,Europe,Low,Bachelor,Student
54,lifestyle,14,1,9.06,4.266666667,2.03,1.05,7.821374632,165,0.4284,0.1471,0.5185,0.04,0.416,0.6129,0.3718,0.534,4,152,156,11.32,29.1,0,0,3,Middle East,Lower-Mid,High School,Student
55,lifestyle,15,0,9.94,3,2.03,0,6.412085343,104,0,0.3405,0.4444,0.94,0.64,0.6774,0.3876,0.4988,4,177,155,12.42,29.4,0,0,3,Middle East,Lower-Mid,High School,Student
56,lifestyle,27,0,14.38,2.466666667,2.03,0.766666667,4.659008732,476,0.4451,0.1877,0.8148,0.09,0.16,0.6613,0.6639,0.5203,4,200,180,14.88,39,0,0,1,South America,Upper-Mid,Master,Part-time/Shift
57,lifestyle,17,1,6.76,2.766666667,2.03,0,7.211652562,182,0.0175,0.1471,0.1481,0.92,0.55,0.3871,0.3718,0.4979,3,146,157,8.45,21,0,0,1,Europe,Lower-Mid,High School,Student
58,lifestyle,34,1,2.45,0.766666667,2.03,3.033333333,8.388344087,545,0.2081,0.1471,0,0.25,0.416,0.4677,0.195,0.5127,4,39,180,3.58,7.3,0,0,2,Europe,Upper-Mid,Bachelor,Unemployed_Looking
59,lifestyle,16,1,4.55,0.833333333,2.03,2.166666667,9.176369429,517,0.3211,0.1471,0.1481,0.99,0.36,0.5645,0.2907,0.5594,6,104,180,5.69,12.6,0,0,2,Africa,Low,High School,Student
60,lifestyle,18,1,2.56,3.183333333,2.03,0.733333333,7.758271429,119,0,0.1471,0,0.82,0.71,0.6774,0.0885,0.4785,3,80,92,3.58,11.2,0,0,2,Europe,Lower-Mid,Bachelor,Part-time/Shift
61,lifestyle,30,1,5.59,0.683333333,2.03,0.75,7.574544007,268,1,0.1471,0,0.09,0.68,0.4355,0.3718,0.5337,4,153,180,6.99,15,0,0,1,Asia,Upper-Mid,Bachelor,Full-time Employee
62,lifestyle,17,1,3.96,0.833333333,2.03,3.816666667,7.426577845,337,0,0.1471,0.2963,0.84,0.6,0.4839,0.1758,0.4971,2,59,142,4.95,11.2,0,0,1,North America,Lower-Mid,High School,Student
63,lifestyle,19,1,2.78,4.3,2.03,1.033333333,8.156714643,264,0,0.1471,0,0.86,0.42,0.3387,0.1591,0.5335,5,92,144,3.58,13.4,0,0,0,North America,Low,Bachelor,Part-time/Shift
64,lifestyle,46,0,8.23,0.65,2.03,2.25,7.558764921,404,0,0.2871,0.3333,0.64,0.4,0.3226,0.494,0.5632,5,199,180,10.29,21.6,0,0,2,Asia,Low,Master,Full-time Employee
65,lifestyle,24,0,13.65,5.533333333,2.03,2.066666667,6.224373911,176,0.9281,0.3631,0.7037,0.67,0.55,0.6452,0.6615,0.4281,0,311,180,14.88,39,1,1,2,Asia,Upper-Mid,Bachelor,Student
66,lifestyle,32,0,6.28,2,2.03,3.533333333,8.29648785,379,0,0.1911,0.1111,0.89,0.41,0.7419,0.311,0.498,3,103,180,7.85,18.7,0,0,1,Europe,Upper-Mid,Master,Part-time/Shift
67,lifestyle,33,0,10.65,1.516666667,2.03,1.283333333,7.542666905,432,0.4545,0.3534,0.5926,0.96,0.22,0.5,0.5299,0.5109,3,175,180,13.31,28.9,0,0,3,Europe,High,Bachelor,Full-time Employee
68,lifestyle,32,1,7.93,3.1,2.03,1.2,8.039315097,423,0,0.1471,0.2222,0.99,0.36,0.6774,0.4569,0.4873,3,187,180,9.91,24.5,0,0,2,Asia,Upper-Mid,High School,Full-time Employee
69,lifestyle,18,0,5.47,4.2,2.03,0,8.220904872,455,0.6857,0.1471,0.2593,0.76,0.13,0.521,0.2978,0.4358,1,103,180,6.84,20,0,0,0,Europe,Lower-Mid,Bachelor,Student
70,lifestyle,50,0,5.05,1.183333333,2.03,1.266666667,9.206381357,272,0,0.3322,0.2593,0.84,0.57,0.4194,0.2033,0.4529,2,38,108,6.31,14.4,0,0,0,South America,Lower-Mid,Bachelor,Full-time Employee
71,lifestyle,29,0,2.33,1.25,2.03,2.916666667,7.852483451,591,0.7454,0.1724,0.0741,0.85,0.06,0.521,0.2656,0.5787,6,106,180,3.58,7.7,0,0,2,Asia,Upper-Mid,Bachelor,Full-time Employee
72,lifestyle,46,1,12.74,3.383333333,2.03,2.833333333,6.1346347,273,0.546,0.1471,0.7407,0.58,0.29,0.7581,0.622,0.5064,4,247,180,14.88,36.9,1,1,1,Asia,Upper-Mid,Bachelor,Part-time/Shift
73,lifestyle,33,1,4.98,1.25,2.03,3.633333333,8.346253404,206,0.4756,0.1471,0.1481,0.69,0.76,0.5161,0.2321,0.4308,0,109,138,6.22,14.3,0,0,1,Middle East,High,High School,Part-time/Shift
74,lifestyle,31,1,4.22,1.9,2.03,0.216666667,8.261186141,195,0.094,0.1838,0.1481,0.6419,0.66,0.7742,0.1986,0.519,5,107,133,5.28,13.4,0,0,2,Europe,Low,PhD,Full-time Employee
75,lifestyle,22,0,7.88,2.8,2.03,0.866666667,5.537073462,131,0.0124,0.2062,0.2963,0.85,0.46,0.0968,0.36,0.5248,4,179,165,9.85,23.9,0,0,0,Europe,Upper-Mid,Bachelor,Full-time Employee
76,lifestyle,24,0,5.64,4.366666667,2.03,2.316666667,9.182695183,254,0.9878,0.2773,0.2222,0.51,0.63,0.521,0.2548,0.5032,4,111,154,7.05,20.6,0,0,3,Europe,Low,Bachelor,Student
77,lifestyle,50,1,8.36,0,2.03,1.35,8.780486158,186,0.2107,0.1471,0.5926,0.97,0.64,0.5323,0.439,0.5068,4,206,180,10.45,20.9,0,0,3,North America,Lower-Mid,Bachelor,Full-time Employee
78,lifestyle,33,0,4.69,0.9,2.03,2.233333333,8.31080023,214,0,0.2353,0.1852,0.8,0.67,0.4677,0.2213,0.4768,2,103,136,5.86,13.1,1,1,2,Africa,Upper-Mid,High School,Full-time Employee
79,lifestyle,23,1,6.7,1.366666667,2.03,3.066666667,8.695587729,151,0.2451,0.1471,0.2222,0.83,0.55,0.5323,0.3134,0.4398,1,169,164,8.38,18.8,0,0,2,Asia,Low,Bachelor,Student
80,lifestyle,32,0,4.35,9.8,2.03,4.883333333,9.853524552,462,0.542,0.245,0.2963,0.96,0,0.1935,0.2907,0.5307,5,102,180,5.44,25.6,0,0,3,North America,Lower-Mid,Bachelor,Unemployed_Looking
81,lifestyle,19,0,5.41,4.1,2.03,1.4,8.461321765,560,0.454,0.2441,0.2963,0.62,0.12,0.4839,0.3553,0.4906,2,126,180,6.76,19.7,0,0,1,Middle East,Low,Bachelor,Student
82,lifestyle,47,1,8.8,0.333333333,2.03,1.516666667,7.721896805,217,0.1953,0.1838,0.4444,0.74,0.75,0.5806,0.4677,0.5782,7,217,180,11,22.5,0,0,2,Africa,Upper-Mid,Bachelor,Caregiver/Home
83,lifestyle,22,0,3.38,1.216666667,2.03,1.033333333,7.181162488,73,0.4517,0.235,0.1852,0,0.83,0.7581,0.0682,0.4946,3,49,56,4.22,10.3,0,0,3,Europe,Low,Bachelor,Unemployed_Looking
84,lifestyle,15,0,3.61,3.033333333,2.03,1.7,8.326905532,529,0.209,0.1554,0.0741,0.87,0.21,0.4355,0.2297,0.5157,4,65,180,4.51,13.6,0,0,3,Europe,Lower-Mid,High School,Student
85,lifestyle,46,0,12,0.733333333,2.03,1.5,5.417203925,328,0.8004,0.2187,0.5926,0.54,0.56,0.521,0.6579,0.4482,1,278,180,14.88,31.1,1,1,2,South America,Upper-Mid,PhD,Part-time/Shift
86,lifestyle,41,0,5.49,0.316666667,2.03,0.65,7.878292907,55,0.9877,0.1991,0.2222,0.16,0.71,0.4355,0.2464,0.5379,4,143,117,6.86,14.2,0,0,0,Europe,Lower-Mid,PhD,Part-time/Shift
87,lifestyle,22,1,6,3.45,2.03,3.8,7.055441934,288,0,0.1471,0.2963,0.81,0.62,0.6613,0.3206,0.4229,0,158,180,7.5,20.2,0,0,2,Africa,Low,Bachelor,Part-time/Shift
88,lifestyle,23,0,7.63,0.816666667,2.03,1.916666667,8.342518708,320,0.7825,0.2721,0.4074,0.86,0.65,0.5645,0.3947,0.4757,2,173,180,9.54,20.3,0,0,1,North America,Lower-Mid,Bachelor,Student
89,lifestyle,28,0,5.73,0.883333333,2.03,2.316666667,7.229125938,436,0.4782,0.1471,0.2222,0.82,0.35,0.4355,0.3876,0.4345,0,175,180,7.16,15.6,0,0,2,Europe,High,Bachelor,Part-time/Shift
90,lifestyle,20,1,4.65,8.483333333,2.03,1.233333333,6.721487738,286,0.9117,0.1471,0,0.47,0.29,0.5968,0.2069,0.4657,1,84,145,5.81,24.3,1,1,3,North America,Lower-Mid,Bachelor,Part-time/Shift
91,lifestyle,16,0,3.31,1.766666667,2.03,4.1,7.122162975,800,0.9047,0.2445,0.2593,0.95,0,0.5323,0.3505,0.4868,2,112,180,4.14,10.9,0,0,3,Middle East,Lower-Mid,High School,Student
92,lifestyle,23,0,10.06,4.966666667,2.03,1.166666667,8.367232161,138,0,0.2403,0.5185,0.92,0.57,0.6774,0.4366,0.4327,0,203,180,12.58,32.6,1,1,1,South America,Lower-Mid,Master,Student
93,lifestyle,22,0,5.49,2.666666667,2.03,1.983333333,7.186155547,210,0,0.2536,0.2593,0.9,0.72,0.4032,0.3718,0.5366,5,139,160,6.86,17.7,0,0,2,Europe,Low,High School,Full-time Employee
94,lifestyle,19,1,4.06,1.783333333,2.03,0.866666667,7.560683012,141,0.0124,0.1471,0.2593,0.94,0.53,0.4677,0.14,0.4771,2,78,97,5.07,12.8,0,0,3,Europe,Low,Bachelor,Student
95,lifestyle,33,1,13.45,2.05,2.03,0,7.27279292,292,1,0.1471,0.5185,0.03,0.48,0.4516,0.6639,0.4646,3,270,180,14.88,36.7,1,1,2,Asia,Lower-Mid,Master,Full-time Employee
96,lifestyle,24,1,6.8,0.666666667,2.03,1.85,7.989388171,100,0.9986,0.1471,0.4074,0,0.74,0.2742,0.3505,0.4731,3,211,178,8.5,18,0,0,0,Europe,Low,Master,Student
97,lifestyle,29,1,10.09,6.216666667,2.03,2.483333333,7.740627847,302,0.0977,0.1471,0.6667,0.77,0.42,0.5645,0.5407,0.5254,5,246,180,12.61,34.6,0,0,3,South America,Low,High School,Part-time/Shift
98,lifestyle,41,1,5.34,2.616666667,2.03,2.433333333,7.06756303,230,0.5679,0.1838,0.1481,0.88,0.35,0.5645,0.2177,0.486,3,70,118,6.68,17.3,0,0,3,Asia,Low,Bachelor,Part-time/Shift
99,lifestyle,19,1,14.01,5.033333333,2.03,1.433333333,6.152392525,557,0.9916,0.1838,0.5185,0.21,0,0.5161,0.6615,0.498,4,190,180,14.88,39,1,1,3,South America,Lower-Mid,Bachelor,Full-time Employee
100,lifestyle,16,0,5.12,1.433333333,2.03,3.983333333,6.88713776,270,0,0.2738,0.1852,1,0.74,0.4839,0.2297,0.5823,7,101,152,6.4,15,0,0,0,Africa,Low,High School,Student
101,lifestyle,35,0,7.26,1.483333333,2.03,2.966666667,7.999165553,89,1,0.312,0.3333,0.33,0.56,0.2903,0.2907,0.4531,1,131,118,9.07,20.4,0,0,2,Asia,Low,Bachelor,Full-time Employee
102,lifestyle,16,0,4.67,2.8,2.03,0.033333333,9.128402133,51,0,0.2268,0.2963,0.99,0.89,0.4516,0.1806,0.5103,4,131,107,5.84,15.9,0,0,0,South America,Low,High School,Student
103,lifestyle,41,0,6.14,4.2,2.03,0,7.875304394,392,0.0012,0.218,0.2222,0.99,0.31,0.4677,0.3146,0.4973,4,92,180,7.68,21.6,0,0,3,Europe,Upper-Mid,Master,Full-time Employee
104,lifestyle,39,0,5.13,0,2.03,2.816666667,7.114112245,518,0.3219,0.2029,0.1481,0.71,0.29,0.3871,0.3577,0.5124,4,126,180,6.41,12.8,0,0,3,Asia,High,Bachelor,Full-time Employee
105,lifestyle,17,1,3.95,2.516666667,2.03,0,6.024606166,1105,0.2316,0.1471,0.2593,0.78,0,0.521,0.4306,0.4402,2,80,180,4.94,13.6,0,0,3,Asia,Lower-Mid,High School,Student
106,lifestyle,20,0,2.74,1.033333333,2.03,0.716666667,6.085233667,96,0.2348,0.1722,0.1111,0.99,0.81,0.521,0.0502,0.5109,4,41,58,3.58,8.4,0,0,0,Europe,Low,High School,Part-time/Shift
107,lifestyle,43,0,9.43,1.366666667,2.03,0.316666667,6.34946916,337,0.2544,0.2786,0.5556,0.61,0.38,0.8226,0.5048,0.4738,2,209,180,11.79,25.6,0,0,0,Europe,Upper-Mid,Bachelor,Part-time/Shift
108,lifestyle,15,0,8.2,5.883333333,2.03,3.05,4.638497139,740,0.9846,0.2523,0.5185,0.39,0,0.5484,0.4964,0.536,5,139,180,10.25,29.3,0,0,2,Africa,Low,High School,Student
109,lifestyle,24,1,2.46,2.033333333,2.03,3.1,7.655989832,305,0,0.1471,0,0.96,0.52,0.5645,0.1316,0.5334,6,61,134,3.58,9.2,0,0,2,South America,Upper-Mid,Bachelor,Student
110,lifestyle,19,1,8.04,0.783333333,2.03,0.466666667,8.068570348,929,0.294,0.1471,0.2222,0.98,0,0.5,0.6411,0.5358,5,225,180,10.05,21.3,0,0,1,Europe,Low,Bachelor,Unemployed_Looking
111,lifestyle,17,0,2.88,2.183333333,2.03,2.65,7.372741515,158,0.4298,0.2848,0.037,0.84,0.57,0.2097,0.0933,0.5,4,56,87,3.6,10.5,0,0,3,Asia,Low,High School,Part-time/Shift
112,lifestyle,30,0,3.68,0.933333333,2.03,3.1,9.835491393,424,0.3688,0.3089,0,0.86,0.53,0.5161,0.2309,0.4229,0,82,180,4.6,10.6,0,0,2,Asia,Low,Master,Full-time Employee
113,lifestyle,24,1,14.82,3.283333333,2.03,0.783333333,6.255625968,176,1,0.1471,0.7037,0.45,0.42,0.5323,0.6962,0.502,3,310,180,14.88,39,1,1,3,Africa,Upper-Mid,Bachelor,Unemployed_Looking
114,lifestyle,23,0,4.85,10.18333333,2.03,0,7.136411869,137,0.4561,0.2629,0.0741,0.8,0.13,0.9194,0.1794,0.4982,2,101,112,6.06,27.4,1,1,0,North America,Low,Bachelor,Part-time/Shift
115,lifestyle,24,0,13.09,2.933333333,2.03,2.833333333,5.918662522,283,0.8822,0.2657,0.6667,0.09,0.42,0.4839,0.6495,0.4737,2,279,180,14.88,37.1,1,1,1,Middle East,Upper-Mid,Bachelor,Student
116,lifestyle,24,1,9.17,2.816666667,2.03,1.95,6.979785898,301,0.2298,0.1471,0.3333,0.71,0.41,0.5645,0.4737,0.4828,3,211,180,11.46,27.2,0,0,3,South America,Low,Bachelor,Student
117,lifestyle,26,0,4.91,1.283333333,2.03,4.1,8.092797698,166,0.6993,0.2745,0.2222,0.92,0.35,0.5161,0.1998,0.4554,1,98,118,6.14,14.2,0,0,3,Asia,Low,Bachelor,Full-time Employee
118,lifestyle,21,1,13.82,0.583333333,2.03,2.433333333,5.115670165,397,0.4155,0.1471,0.7778,0.57,0.37,0.3226,0.7297,0.5846,7,304,180,14.88,35.4,1,1,2,Africa,Low,High School,Full-time Employee
119,lifestyle,21,1,16.51,1.383333333,2.03,2.433333333,6.07818495,257,0.9853,0.1471,0.7407,0.03,0.45,0.6935,0.7129,0.5207,4,261,180,14.88,39,1,1,1,Europe,Lower-Mid,Bachelor,Full-time Employee
120,lifestyle,24,0,5.62,2.55,2.03,0.433333333,8.403295116,429,0.4053,0.1705,0.037,0.74,0.33,0.6452,0.2679,0.5872,6,72,179,7.02,17.9,0,0,1,North America,Upper-Mid,Bachelor,Full-time Employee
121,lifestyle,21,1,3.31,0.866666667,2.03,0,8.322897153,396,0.1789,0.1471,0,0.98,0.5,0.6452,0.1842,0.524,5,67,166,4.14,9.6,0,0,0,South America,Upper-Mid,Bachelor,Full-time Employee
